product_category,Product_Subcategory,Quantity,Unit_Price,Price,Tax,Payment_mode,Reviews,Income,city,Return,total_price,tax_ratio
Clothing,Mens,4,1337,5348,561.54,Debit Card,1.0,64080.0,Vishakhapatnam,0,5909.54,0.10498037016264722
Electronics,Cameras,2,404,808,84.84,Mobile Payments,4.0,111899.0,Bangalore,0,892.84,0.10487021013597034
Home and kitchen,Tools,5,431,2155,45.255,Mobile Payments,1.0,92611.0,Gurgaon,1,2200.255,0.020990259740259743
Footwear,Mens,1,1446,1446,151.83,Mobile Payments,4.0,90655.0,Bangalore,0,1597.83,0.10492743607463718
Footwear,Kids,3,1247,3741,392.805,Debit Card,5.0,33626.0,Vishakhapatnam,0,4133.805,0.10497194013896312
Clothing,Mens,4,1141,4564,479.22,Credit Card,5.0,78906.0,Chennai,0,5043.22,0.10497699890470975
Footwear,Mens,2,204,408,42.84,Mobile Payments,5.0,102955.0,Chennai,0,450.84000000000003,0.1047432762836186
Books,DIY,1,404,404,42.42,Cash,5.0,109909.0,Hyderabad,0,446.42,0.10474074074074075
Books,DIY,3,1249,3747,393.435,Credit Card,5.0,73360.0,Gurgaon,0,4140.435,0.10497198505869797
Electronics,Personal Appliances,3,234,702,73.71,Cash,1.0,73001.0,Chennai,0,775.71,0.104850640113798
Books,Non-Fiction,1,1151,1151,120.855,Mobile Payments,5.0,27080.0,Chennai,0,1271.855,0.10490885416666668
Electronics,Personal Appliances,2,115,230,24.15,Mobile Payments,4.0,38719.0,Chennai,0,254.15,0.10454545454545454
Clothing,Mens,1,463,463,48.615,Mobile Payments,4.0,93876.0,Pune,0,511.615,0.10477370689655173
Clothing,Mens,4,347,1388,145.74,Mobile Payments,4.0,28122.0,Ahmedabad,0,1533.74,0.10492440604751621
Footwear,Women,2,1027,2054,215.67,Credit Card,3.0,62662.0,Bangalore,0,2269.67,0.10494890510948905
Footwear,Mens,1,88,88,9.24,Mobile Payments,5.0,81517.0,Bangalore,0,97.24,0.10382022471910113
Bags,Women,5,71,355,37.275,Mobile Payments,3.0,42596.0,Bangalore,0,392.275,0.10470505617977528
Books,Academic,3,133,399,41.895,Cash,5.0,69961.0,Bangalore,0,440.895,0.10473750000000001
Clothing,Women,4,98,392,41.16,Mobile Payments,1.0,92422.0,Pune,1,433.15999999999997,0.10473282442748091
Electronics,Cameras,3,1369,4107,431.235,Debit Card,5.0,84827.0,Gurgaon,0,4538.235,0.10497444011684519
Bags,Women,1,398,398,41.79,Mobile Payments,5.0,19953.0,Hyderabad,0,439.79,0.10473684210526316
Clothing,Women,2,1192,2384,250.32,Credit Card,5.0,46809.0,Mumbai,0,2634.32,0.1049559748427673
Footwear,Women,4,420,1680,44.1,Mobile Payments,1.0,119560.0,Chennai,1,1724.1,0.026234384295062464
Clothing,Mens,5,905,4525,475.125,Credit Card,5.0,119017.0,Bangalore,0,5000.125,0.10497680070702607
Clothing,Women,5,79,395,41.475,Mobile Payments,2.0,60327.0,Vishakhapatnam,0,436.475,0.10473484848484849
Clothing,Mens,5,78,390,40.95,Mobile Payments,4.0,35729.0,New Delhi,0,430.95,0.10473145780051152
Books,Non-Fiction,1,618,618,64.89,Mobile Payments,4.0,41132.0,Hyderabad,0,682.89,0.10483037156704363
Electronics,Cameras,4,1104,4416,463.68,Credit Card,5.0,46830.0,New Delhi,0,4879.68,0.10497622820919177
Bags,Mens,5,96,480,40.32,Mobile Payments,5.0,75911.0,Bangalore,1,520.32,0.08382536382536383
Electronics,Cameras,1,382,382,40.11,Mobile Payments,5.0,88722.0,Bangalore,0,422.11,0.10472584856396867
Home and kitchen,Bath,5,1112,5560,583.8,Credit Card,2.0,89530.0,Bangalore,0,6143.8,0.1049811185038662
Bags,Mens,1,382,382,40.11,Mobile Payments,5.0,39937.0,Gurgaon,0,422.11,0.10472584856396867
Clothing,Women,2,191,382,40.11,Cash,5.0,87510.0,Mumbai,0,422.11,0.10472584856396867
Footwear,Women,4,1188,4752,498.96,Credit Card,5.0,33739.0,Ahmedabad,0,5250.96,0.10497790868924889
Clothing,Mens,5,1031,5155,541.275,Credit Card,5.0,78909.0,Bangalore,0,5696.275,0.10497963537626066
Footwear,Kids,4,854,3416,358.68,Credit Card,1.0,11651.0,Vishakhapatnam,0,3774.68,0.10496927129060579
Home and kitchen,Tools,2,1391,2782,292.11,Credit Card,4.0,60296.0,Vishakhapatnam,0,3074.11,0.10496227093065039
Footwear,Women,1,378,378,39.69,Cash,4.0,25602.0,New Delhi,0,417.69,0.10472295514511873
Footwear,Kids,5,274,1370,115.08,Mobile Payments,1.0,80923.0,Chennai,1,1485.08,0.08393873085339168
Books,Fiction,5,699,3495,366.975,Credit Card,5.0,85544.0,Hyderabad,0,3861.975,0.10496996567505722
Home and kitchen,Tools,5,1473,7365,773.325,Credit Card,4.0,72573.0,Ahmedabad,0,8138.325,0.10498574531631823
Footwear,Women,3,1139,3417,358.785,Credit Card,5.0,21697.0,Chennai,0,3775.785,0.10496928028086601
Clothing,Mens,2,188,376,39.48,Cash,4.0,60359.0,Vishakhapatnam,0,415.48,0.10472148541114057
Clothing,Mens,5,432,2160,90.72,Cash,1.0,35009.0,New Delhi,1,2250.72,0.04198056455344748
Footwear,Women,5,218,1090,68.67,Mobile Payments,1.0,86378.0,New Delhi,1,1158.67,0.06294225481209899
Bags,Mens,5,1319,6595,692.475,Debit Card,5.0,9095.0,New Delhi,0,7287.475,0.10498408126137053
Clothing,Women,2,558,1116,117.18,Cash,5.0,67864.0,Mumbai,0,1233.18,0.10490599820948972
Footwear,Mens,1,372,372,39.06,Mobile Payments,3.0,147738.0,Hyderabad,0,411.06,0.10471849865951743
Home and kitchen,Furnishing,5,160,800,50.4,Cash,1.0,108705.0,Vishakhapatnam,1,850.4,0.06292134831460675
Electronics,Mobiles,3,1077,3231,339.255,Debit Card,4.0,36419.0,Kolkata,0,3570.255,0.10496751237623762
Clothing,Women,3,341,1023,107.415,Mobile Payments,5.0,85614.0,Pune,0,1130.415,0.1048974609375
Clothing,Women,4,202,808,84.84,Mobile Payments,5.0,133646.0,Ahmedabad,0,892.84,0.10487021013597034
Bags,Women,3,574,1722,180.81,Mobile Payments,5.0,107404.0,New Delhi,0,1902.81,0.10493905977945445
Books,Non-Fiction,1,352,352,36.96,Mobile Payments,4.0,29360.0,Ahmedabad,0,388.96,0.10470254957507083
Home and kitchen,Kitchen,2,184,368,38.64,Mobile Payments,5.0,85502.0,Chennai,0,406.64,0.10471544715447155
Bags,Mens,5,461,2305,242.025,Debit Card,5.0,20864.0,Hyderabad,0,2547.025,0.10495446660884648
Footwear,Women,4,1237,4948,649.425,Credit Card,1.0,99534.0,Chennai,1,5597.425,0.1312234794908062
Clothing,Mens,4,1280,5120,537.6,Credit Card,5.0,128197.0,Chennai,0,5657.6,0.10497949619214998
Home and kitchen,Furnishing,5,1339,6695,702.975,Debit Card,4.0,88303.0,Pune,0,7397.975,0.10498431899641578
Footwear,Kids,1,783,783,82.215,Mobile Payments,5.0,72926.0,Bangalore,0,865.215,0.10486607142857143
Footwear,Mens,4,1074,4296,451.08,Debit Card,3.0,35183.0,Mumbai,0,4747.08,0.10497556434721898
Footwear,Women,5,901,4505,473.025,Debit Card,5.0,43689.0,Chennai,0,4978.025,0.10497669773635153
Electronics,Audio and video,2,180,360,37.8,Mobile Payments,2.0,49974.0,Ahmedabad,0,397.8,0.10470914127423822
Clothing,Women,5,490,2450,205.8,Credit Card,1.0,18943.0,Gurgaon,1,2655.8,0.08396572827417381
Home and kitchen,Tools,2,328,656,68.88,Mobile Payments,1.0,84028.0,Vishakhapatnam,0,724.88,0.10484018264840182
Footwear,Women,2,179,358,37.59,Cash,5.0,40460.0,Bangalore,0,395.59000000000003,0.10470752089136491
Bags,Women,4,656,2624,344.4,Debit Card,1.0,71140.0,New Delhi,1,2968.4,0.13119999999999998
Books,Academic,2,1462,2924,307.02,Debit Card,5.0,28398.0,Hyderabad,0,3231.02,0.10496410256410256
Bags,Women,5,1226,6130,514.92,Credit Card,1.0,60144.0,Gurgaon,1,6644.92,0.08398629913554069
Home and kitchen,Furnishing,4,608,2432,319.2,Credit Card,2.0,97790.0,Ahmedabad,1,2751.2,0.1311960542540074
Books,Academic,5,1270,6350,666.75,Credit Card,4.0,57309.0,Bangalore,0,7016.75,0.10498346717052433
Footwear,Kids,3,247,741,77.805,Cash,4.0,61067.0,Bangalore,0,818.8050000000001,0.10485849056603774
Books,DIY,1,354,354,37.17,Cash,5.0,37762.0,Kolkata,0,391.17,0.10470422535211268
Footwear,Kids,3,1154,3462,363.51,Debit Card,5.0,16576.0,Ahmedabad,0,3825.51,0.10496967946866878
Clothing,Mens,3,1438,4314,452.97,Credit Card,3.0,33244.0,Hyderabad,0,4766.97,0.10497566628041716
Electronics,Personal Appliances,2,1156,2312,242.76,Debit Card,4.0,57261.0,Kolkata,0,2554.76,0.10495460440985732
Footwear,Women,5,882,4410,463.05,Debit Card,5.0,17683.0,New Delhi,0,4873.05,0.10497619587395149
Home and kitchen,Kitchen,2,1293,2586,271.53,Credit Card,5.0,96336.0,Chennai,0,2857.5299999999997,0.10495941244684963
Footwear,Mens,3,948,2844,298.62,Credit Card,5.0,110536.0,Gurgaon,0,3142.62,0.10496309314586995
Electronics,Personal Appliances,2,831,1662,174.51,Mobile Payments,5.0,90725.0,New Delhi,0,1836.51,0.1049368610944077
Clothing,Mens,5,602,3010,316.05,Credit Card,4.0,37968.0,Bangalore,0,3326.05,0.10496512786449685
Clothing,Mens,1,346,346,36.33,Mobile Payments,1.0,16918.0,Pune,0,382.33,0.10469740634005763
Clothing,Mens,5,834,4170,437.85,Credit Card,5.0,66376.0,Hyderabad,0,4607.85,0.104974826180772
Clothing,Mens,2,807,1614,169.47,Mobile Payments,2.0,54829.0,New Delhi,0,1783.47,0.10493498452012384
Footwear,Kids,2,173,346,36.33,Mobile Payments,5.0,98138.0,Pune,0,382.33,0.10469740634005763
Home and kitchen,Kitchen,3,1026,3078,323.19,Debit Card,5.0,42355.0,Chennai,0,3401.19,0.10496589801883728
Clothing,Women,5,224,1120,70.56,Mobile Payments,2.0,59612.0,Chennai,1,1190.56,0.06294380017841214
Footwear,Women,2,641,1282,134.61,Mobile Payments,4.0,98035.0,Pune,0,1416.6100000000001,0.10491816056118473
Home and kitchen,Tools,4,1013,4052,425.46,Debit Card,5.0,53294.0,Mumbai,0,4477.46,0.1049740932642487
Clothing,Women,3,113,339,35.595,Cash,1.0,67149.0,Gurgaon,0,374.595,0.10469117647058823
Clothing,Mens,4,548,2192,230.16,Credit Card,5.0,107144.0,Pune,0,2422.16,0.10495212038303693
Home and kitchen,Tools,2,591,1182,124.11,Mobile Payments,3.0,29619.0,Mumbai,0,1306.11,0.1049112426035503
Clothing,Women,3,113,339,35.595,Mobile Payments,4.0,64683.0,New Delhi,0,374.595,0.10469117647058823
Clothing,Women,2,1427,2854,299.67,Credit Card,4.0,79779.0,Kolkata,0,3153.67,0.10496322241681262
Home and kitchen,Furnishing,5,370,1850,194.25,Mobile Payments,3.0,63787.0,New Delhi,0,2044.25,0.10494327390599675
Footwear,Kids,2,1136,2272,238.56,Debit Card,3.0,129610.0,Kolkata,0,2510.56,0.1049538055433348
Footwear,Mens,1,337,337,35.385,Mobile Payments,5.0,62606.0,New Delhi,0,372.385,0.10468934911242603
Electronics,Computers,4,502,2008,263.55,Debit Card,3.0,54165.0,Gurgaon,1,2271.55,0.13118466898954703
Home and kitchen,Tools,1,684,684,71.82,Mobile Payments,5.0,44246.0,Kolkata,0,755.8199999999999,0.10484671532846715
Footwear,Women,4,84,336,35.28,Cash,5.0,94505.0,Kolkata,0,371.28,0.10468842729970326
Electronics,Audio and video,3,1290,3870,406.35,Credit Card,4.0,67610.0,Gurgaon,0,4276.35,0.10497287522603979
Footwear,Kids,1,332,332,34.86,Mobile Payments,4.0,16913.0,Kolkata,0,366.86,0.10468468468468468
Clothing,Mens,1,755,755,79.275,Cash,3.0,110893.0,Bangalore,0,834.275,0.10486111111111111
Clothing,Mens,1,329,329,34.545,Mobile Payments,4.0,109822.0,Kolkata,0,363.545,0.10468181818181818
Footwear,Women,3,1298,3894,408.87,Credit Card,5.0,58783.0,Chennai,0,4302.87,0.10497304236200257
Footwear,Kids,1,255,255,26.775,Cash,5.0,22579.0,Kolkata,0,281.775,0.10458984375
Electronics,Cameras,4,431,1724,181.02,Mobile Payments,2.0,86457.0,Gurgaon,0,1905.02,0.10493913043478262
Footwear,Kids,1,327,327,34.335,Mobile Payments,5.0,93752.0,Pune,0,361.335,0.10467987804878048
Bags,Mens,2,467,934,98.07,Mobile Payments,4.0,20403.0,New Delhi,0,1032.07,0.10488770053475935
Home and kitchen,Tools,5,329,1645,172.725,Cash,3.0,66764.0,Chennai,0,1817.725,0.10493620899149453
Clothing,Women,4,1231,4924,517.02,Debit Card,2.0,66673.0,Kolkata,1,5441.02,0.10497868020304568
Footwear,Women,2,623,1246,130.83,Mobile Payments,4.0,15793.0,Mumbai,0,1376.83,0.104915797914996
Electronics,Computers,2,1315,2630,276.15,Debit Card,5.0,40701.0,Pune,0,2906.15,0.10496009122006841
Books,Fiction,2,160,320,33.6,Cash,4.0,76616.0,Gurgaon,0,353.6,0.10467289719626169
Bags,Mens,1,318,318,33.39,Mobile Payments,4.0,32694.0,Mumbai,0,351.39,0.10467084639498432
Home and kitchen,Bath,3,1044,3132,328.86,Credit Card,5.0,73659.0,Hyderabad,0,3460.86,0.10496648579636132
Footwear,Mens,5,273,1365,143.325,Mobile Payments,5.0,36010.0,Hyderabad,0,1508.325,0.10492313323572473
Bags,Women,5,1406,7030,590.52,Credit Card,2.0,27419.0,Ahmedabad,1,7620.52,0.08398805290854786
Clothing,Women,4,419,1676,175.98,Mobile Payments,5.0,57267.0,Gurgaon,0,1851.98,0.10493738819320214
Home and kitchen,Bath,4,77,308,32.34,Cash,1.0,136204.0,New Delhi,1,340.34000000000003,0.10466019417475729
Footwear,Women,4,1167,4668,490.14,Credit Card,4.0,132264.0,Bangalore,0,5158.14,0.1049775112443778
Home and kitchen,Tools,2,453,906,95.13,Mobile Payments,1.0,29636.0,Hyderabad,0,1001.13,0.10488423373759646
Electronics,Audio and video,3,1245,3735,392.175,Debit Card,5.0,111009.0,Mumbai,0,4127.175,0.10497189507494648
Clothing,Mens,3,102,306,32.13,Mobile Payments,3.0,120992.0,Pune,0,338.13,0.10465798045602606
Footwear,Mens,1,739,739,77.595,Mobile Payments,5.0,49048.0,Chennai,0,816.595,0.10485810810810811
Home and kitchen,Tools,4,590,2360,247.8,Debit Card,5.0,100300.0,Chennai,0,2607.8,0.10495552731893266
Bags,Women,5,152,760,31.92,Cash,1.0,70460.0,New Delhi,1,791.92,0.041944809461235216
Electronics,Audio and video,2,914,1828,191.94,Cash,5.0,103875.0,Hyderabad,0,2019.94,0.10494259158009842
Footwear,Mens,5,206,1030,108.15,Mobile Payments,5.0,83105.0,Chennai,0,1138.15,0.10489815712900098
Clothing,Mens,4,1014,4056,425.88,Debit Card,1.0,9067.0,Kolkata,0,4481.88,0.10497411880700025
Bags,Women,5,1142,5710,599.55,Credit Card,5.0,22047.0,Chennai,0,6309.55,0.10498161442829626
Clothing,Mens,2,81,162,17.01,Mobile Payments,1.0,52255.0,Vishakhapatnam,0,179.01,0.10435582822085891
Clothing,Mens,2,590,1180,123.9,Mobile Payments,5.0,112925.0,Kolkata,0,1303.9,0.10491109229466554
Books,DIY,1,300,300,31.5,Mobile Payments,5.0,102016.0,Chennai,0,331.5,0.10465116279069768
Electronics,Computers,5,699,3495,366.975,Credit Card,5.0,81896.0,Chennai,0,3861.975,0.10496996567505722
Books,DIY,2,1441,2882,302.61,Credit Card,4.0,25136.0,Vishakhapatnam,0,3184.61,0.10496357960457857
Bags,Mens,3,261,783,82.215,Mobile Payments,2.0,43184.0,New Delhi,0,865.215,0.10486607142857143
Clothing,Mens,2,298,596,31.29,Mobile Payments,1.0,34517.0,New Delhi,1,627.29,0.05241206030150754
Books,Fiction,5,1155,5775,606.375,Debit Card,3.0,74826.0,Vishakhapatnam,0,6381.375,0.10498182132963989
Clothing,Women,4,76,304,7.98,Mobile Payments,1.0,37786.0,Bangalore,1,311.98,0.02616393442622951
Clothing,Women,1,794,794,83.37,Mobile Payments,5.0,71866.0,Bangalore,0,877.37,0.10486792452830189
Home and kitchen,Kitchen,4,73,292,30.66,Mobile Payments,5.0,92952.0,Bangalore,0,322.66,0.10464163822525598
Home and kitchen,Bath,3,97,291,30.555,Mobile Payments,5.0,47261.0,Kolkata,0,321.555,0.10464041095890411
Bags,Women,3,315,945,99.225,Mobile Payments,5.0,29128.0,Bangalore,0,1044.225,0.1048890063424947
Clothing,Mens,5,1136,5680,596.4,Debit Card,5.0,52915.0,Mumbai,0,6276.4,0.10498151733849674
Footwear,Mens,2,145,290,30.45,Mobile Payments,5.0,15437.0,New Delhi,0,320.45,0.10463917525773196
Bags,Women,2,145,290,30.45,Mobile Payments,4.0,55829.0,Ahmedabad,0,320.45,0.10463917525773196
Home and kitchen,Bath,3,1459,4377,459.585,Debit Card,1.0,138499.0,Hyderabad,0,4836.585,0.10497601644586568
Home and kitchen,Bath,2,1484,2968,311.64,Credit Card,4.0,34676.0,Gurgaon,0,3279.64,0.10496463455708993
Clothing,Women,2,939,1878,197.19,Cash,2.0,78476.0,Mumbai,0,2075.19,0.10494411921234699
Clothing,Women,3,1118,3354,352.17,Debit Card,5.0,92034.0,New Delhi,0,3706.17,0.10496870342771983
Clothing,Women,4,738,2952,232.47,Debit Card,4.0,15167.0,Chennai,1,3184.47,0.07872333220453775
Books,Academic,3,1100,3300,346.5,Credit Card,5.0,93930.0,Vishakhapatnam,0,3646.5,0.10496819145713421
Footwear,Kids,3,93,279,29.295,Mobile Payments,5.0,121630.0,Gurgaon,0,308.295,0.10462500000000001
Bags,Mens,3,93,279,29.295,Mobile Payments,5.0,98560.0,Ahmedabad,0,308.295,0.10462500000000001
Electronics,Audio and video,1,994,994,104.37,Mobile Payments,5.0,56178.0,Hyderabad,0,1098.37,0.10489447236180904
Footwear,Women,5,414,2070,217.35,Debit Card,5.0,18736.0,Chennai,0,2287.35,0.10494929985514244
Clothing,Women,3,84,252,26.46,Mobile Payments,4.0,41706.0,Gurgaon,0,278.46,0.10458498023715415
Footwear,Women,4,1394,5576,585.48,Debit Card,4.0,94962.0,Kolkata,0,6161.48,0.10498117267348037
Electronics,Mobiles,3,886,2658,279.09,Credit Card,4.0,87292.0,Chennai,0,2937.09,0.10496051147047761
Electronics,Computers,2,1362,2724,286.02,Debit Card,5.0,43928.0,Mumbai,0,3010.02,0.10496146788990825
Footwear,Mens,3,962,2886,303.03,Credit Card,4.0,47474.0,Pune,0,3189.0299999999997,0.10496363006581225
Home and kitchen,Furnishing,5,409,2045,214.725,Credit Card,5.0,99581.0,Kolkata,0,2259.725,0.10494868035190616
Clothing,Mens,5,817,4085,171.57,Mobile Payments,1.0,59303.0,Pune,1,4256.57,0.04198972099853157
Footwear,Women,1,262,262,27.51,Cash,5.0,96864.0,Hyderabad,0,289.51,0.10460076045627377
Books,Academic,2,928,1856,194.88,Mobile Payments,5.0,84910.0,New Delhi,0,2050.88,0.10494345718901454
Bags,Women,3,1382,4146,435.33,Credit Card,5.0,29753.0,Kolkata,0,4581.33,0.10497468049192187
Home and kitchen,Kitchen,5,756,3780,317.52,Debit Card,1.0,61246.0,New Delhi,1,4097.52,0.08397778365511768
Bags,Women,4,1363,5452,429.345,Credit Card,1.0,114442.0,Ahmedabad,1,5881.345,0.07873555840821567
Bags,Mens,2,1346,2692,282.66,Debit Card,5.0,57361.0,Kolkata,0,2974.66,0.10496101002599333
Footwear,Women,5,887,4435,372.54,Debit Card,1.0,32496.0,Kolkata,1,4807.54,0.08398106402164113
Footwear,Women,2,852,1704,178.92,Mobile Payments,2.0,78612.0,Chennai,0,1882.92,0.10493841642228738
Clothing,Women,3,915,2745,288.225,Credit Card,4.0,38127.0,Gurgaon,0,3033.225,0.10496176256372906
Footwear,Mens,4,800,3200,336.0,Debit Card,5.0,104546.0,Vishakhapatnam,0,3536.0,0.1049671977507029
Clothing,Women,3,798,2394,335.16,Credit Card,1.0,12414.0,Mumbai,1,2729.16,0.13994154488517746
Clothing,Mens,1,252,252,26.46,Mobile Payments,1.0,136333.0,Kolkata,0,278.46,0.10458498023715415
Clothing,Women,1,242,242,25.41,Mobile Payments,5.0,70416.0,New Delhi,0,267.41,0.1045679012345679
Clothing,Women,5,568,2840,298.2,Credit Card,1.0,14952.0,Kolkata,1,3138.2,0.10496304118268215
Clothing,Women,5,649,3245,340.725,Debit Card,5.0,108629.0,Vishakhapatnam,0,3585.725,0.10496765249537894
Home and kitchen,Bath,5,80,400,25.2,Cash,1.0,47030.0,Chennai,1,425.2,0.0628428927680798
Electronics,Cameras,2,583,1166,122.43,Mobile Payments,4.0,38611.0,New Delhi,0,1288.43,0.10491002570694088
Bags,Women,2,1084,2168,227.64,Credit Card,5.0,81766.0,Hyderabad,0,2395.64,0.10495159059474411
Books,DIY,5,1090,5450,572.25,Debit Card,5.0,105629.0,Chennai,0,6022.25,0.10498073747936158
Footwear,Mens,3,196,588,61.74,Mobile Payments,4.0,85932.0,Chennai,0,649.74,0.10482173174872667
Bags,Women,4,1387,5548,582.54,Debit Card,5.0,88634.0,Kolkata,0,6130.54,0.10498107767165255
Clothing,Mens,5,1274,6370,668.85,Credit Card,4.0,51600.0,Hyderabad,0,7038.85,0.10498351907078952
Bags,Women,4,420,1680,176.4,Mobile Payments,1.0,89927.0,Pune,1,1856.4,0.10493753718024985
Bags,Women,5,117,585,24.57,Cash,1.0,103239.0,Vishakhapatnam,1,609.57,0.041928327645051194
Footwear,Kids,4,701,2804,294.42,Credit Card,5.0,112049.0,Kolkata,0,3098.42,0.1049625668449198
Books,Academic,4,563,2252,236.46,Credit Card,1.0,44131.0,Vishakhapatnam,0,2488.46,0.10495339547270306
Footwear,Mens,5,1072,5360,562.8,Debit Card,5.0,32577.0,Gurgaon,0,5922.8,0.10498041410184666
Footwear,Women,5,718,3590,376.95,Credit Card,4.0,58382.0,Gurgaon,0,3966.95,0.10497076023391813
Footwear,Kids,1,1173,1173,123.165,Cash,5.0,21022.0,Mumbai,0,1296.165,0.10491056218057922
Footwear,Women,4,195,780,81.9,Mobile Payments,5.0,73351.0,Gurgaon,0,861.9,0.10486555697823305
Clothing,Women,5,508,2540,213.36,Debit Card,1.0,50864.0,Hyderabad,1,2753.36,0.08396694214876034
Home and kitchen,Tools,2,1245,2490,261.45,Debit Card,5.0,38223.0,New Delhi,0,2751.45,0.10495784825371336
Electronics,Computers,1,225,225,23.625,Cash,5.0,99971.0,Bangalore,0,248.625,0.10453539823008849
Clothing,Women,2,523,1046,164.745,Mobile Payments,1.0,80176.0,Kolkata,1,1210.745,0.15734957020057308
Bags,Women,5,394,1970,41.37,Mobile Payments,3.0,8340.0,Chennai,1,2011.37,0.020989345509893453
Home and kitchen,Kitchen,2,106,212,22.26,Mobile Payments,2.0,45589.0,Pune,0,234.26,0.10450704225352113
Bags,Women,5,1185,5925,622.125,Debit Card,1.0,22152.0,Mumbai,1,6547.125,0.1049822814714816
Clothing,Mens,1,202,202,21.21,Mobile Payments,4.0,74889.0,Gurgaon,0,223.21,0.10448275862068966
Bags,Women,1,507,507,53.235,Mobile Payments,3.0,59671.0,Bangalore,0,560.235,0.10479330708661418
Footwear,Kids,2,124,248,26.04,Mobile Payments,3.0,17609.0,Vishakhapatnam,0,274.04,0.10457831325301205
Home and kitchen,Kitchen,5,1062,5310,557.55,Debit Card,5.0,73068.0,Mumbai,0,5867.55,0.10498022971191866
Clothing,Mens,1,1232,1232,129.36,Mobile Payments,3.0,49353.0,Hyderabad,0,1361.3600000000001,0.10491484184914843
Footwear,Women,5,99,495,20.79,Mobile Payments,2.0,119446.0,Gurgaon,1,515.79,0.04191532258064516
Footwear,Women,3,102,306,32.13,Mobile Payments,5.0,61819.0,Chennai,0,338.13,0.10465798045602606
Books,Academic,4,991,3964,416.22,Debit Card,5.0,40539.0,Kolkata,0,4380.22,0.1049735182849937
Footwear,Kids,4,985,3940,413.7,Credit Card,4.0,76654.0,Vishakhapatnam,0,4353.7,0.10497335701598579
Electronics,Mobiles,5,93,465,19.53,Mobile Payments,5.0,36412.0,Pune,1,484.53,0.041909871244635195
Books,DIY,2,1328,2656,278.88,Debit Card,1.0,44205.0,Mumbai,0,2934.88,0.10496048174633045
Footwear,Women,5,278,1390,145.95,Cash,1.0,58206.0,Pune,1,1535.95,0.10492451473759884
Home and kitchen,Bath,2,90,180,18.9,Mobile Payments,5.0,39511.0,Hyderabad,0,198.9,0.10441988950276242
Home and kitchen,Tools,1,179,179,18.795,Mobile Payments,5.0,13064.0,Kolkata,0,197.79500000000002,0.10441666666666667
Home and kitchen,Tools,3,964,2892,303.66,Credit Card,5.0,71302.0,Chennai,0,3195.66,0.10496370549602489
Clothing,Women,1,1407,1407,147.735,Mobile Payments,4.0,89786.0,Vishakhapatnam,0,1554.7350000000001,0.10492542613636364
Home and kitchen,Kitchen,2,534,1068,112.14,Mobile Payments,5.0,15939.0,Kolkata,0,1180.14,0.10490177736202058
Books,Academic,1,173,173,18.165,Cash,5.0,36412.0,Pune,0,191.165,0.10439655172413792
Clothing,Women,3,742,2226,233.73,Debit Card,5.0,51360.0,Vishakhapatnam,0,2459.73,0.10495285136955546
Clothing,Mens,4,589,2356,247.38,Credit Card,4.0,56937.0,Gurgaon,0,2603.38,0.1049554518455664
Books,DIY,1,168,168,17.64,Cash,5.0,83777.0,Kolkata,0,185.64,0.10437869822485207
Clothing,Mens,5,71,355,37.275,Mobile Payments,1.0,18471.0,Chennai,0,392.275,0.10470505617977528
Books,Non-Fiction,2,672,1344,141.12,Mobile Payments,5.0,50102.0,Hyderabad,0,1485.12,0.10492193308550186
Home and kitchen,Bath,3,507,1521,159.705,Cash,4.0,36293.0,Vishakhapatnam,0,1680.705,0.10493101182654403
Home and kitchen,Kitchen,5,680,3400,357.0,Credit Card,4.0,29983.0,Gurgaon,0,3757.0,0.10496912672743311
Clothing,Women,4,346,1384,145.32,Mobile Payments,4.0,24684.0,New Delhi,0,1529.32,0.10492418772563177
Footwear,Women,5,417,2085,175.14,Mobile Payments,1.0,40593.0,New Delhi,1,2260.14,0.08395973154362416
Electronics,Cameras,4,1200,4800,252.0,Credit Card,1.0,61907.0,Ahmedabad,1,5052.0,0.05248906477817122
Footwear,Mens,1,407,407,42.735,Mobile Payments,1.0,76634.0,Kolkata,0,449.735,0.10474264705882352
Home and kitchen,Furnishing,3,1204,3612,379.26,Credit Card,4.0,16486.0,Hyderabad,0,3991.26,0.10497093827843897
Bags,Mens,1,365,365,38.325,Mobile Payments,4.0,31623.0,Kolkata,0,403.325,0.10471311475409836
Bags,Women,4,177,708,74.34,Mobile Payments,2.0,18383.0,New Delhi,1,782.34,0.10485190409026798
Clothing,Mens,2,1281,2562,269.01,Debit Card,3.0,59346.0,Bangalore,0,2831.01,0.10495903238392508
Home and kitchen,Kitchen,4,1251,5004,131.355,Cash,2.0,134688.0,New Delhi,1,5135.355,0.026244755244755242
Clothing,Mens,5,1378,6890,289.38,Credit Card,1.0,26294.0,Ahmedabad,1,7179.38,0.04199390509360035
Home and kitchen,Tools,5,1118,5590,586.95,Credit Card,5.0,32278.0,Chennai,0,6176.95,0.10498121981756395
Bags,Mens,3,182,546,57.33,Mobile Payments,5.0,24394.0,Chennai,0,603.33,0.10480804387568556
Home and kitchen,Kitchen,5,651,3255,341.775,Debit Card,4.0,65491.0,Kolkata,0,3596.775,0.10496775184275184
Footwear,Kids,1,848,848,89.04,Mobile Payments,3.0,58878.0,Chennai,0,937.04,0.10487632508833923
